crypto_id,date,price,rsi,volatility_7d
ethereum,2024-09-29,2680.218702062471,60.054328568269675,0.02084016483106758
ethereum,2024-09-30,2659.611211611689,58.35350731219851,0.02033637646962817
ethereum,2024-10-01,2597.3411516834435,53.4293376384472,0.020332947138127482
ethereum,2024-10-02,2451.631522589772,44.0600836082824,0.028391593122097682
ethereum,2024-10-03,2365.231040243019,39.62311426070906,0.029203646952531907
ethereum,2024-10-04,2348.0048369247397,38.78450916634596,0.025795223620229943
ethereum,2024-10-05,2416.918405555264,43.899830469675855,0.02682829330120114
ethereum,2024-10-06,2415.4038137445546,43.813175821426,0.0272455457977746
ethereum,2024-10-07,2438.030912544012,45.54260906644821,0.02867408201745864
ethereum,2024-10-08,2422.7506412955013,44.54546100431333,0.02826529470947926
ethereum,2024-10-09,2441.465169620029,46.10195434133193,0.019758076096322044
ethereum,2024-10-10,2367.615096789395,41.18894529769814,0.018329988216845512
ethereum,2024-10-11,2381.7817088014776,42.455807796278435,0.018101114931639097
ethereum,2024-10-12,2435.713784369216,47.125444162671805,0.016533198762001253
ethereum,2024-10-13,2477.6130275578225,50.48703046963105,0.01754279455793888
ethereum,2024-10-14,2466.8607267086663,49.61527861385041,0.01757910496352964
ethereum,2024-10-15,2628.504376157751,60.623003430903935,0.029188277474664497
ethereum,2024-10-16,2602.0760435960988,58.377369190735266,0.030378709748101793
ethereum,2024-10-17,2611.700159182395,58.97336502026881,0.025246248077494753
ethereum,2024-10-18,2603.120292334612,58.17363336904132,0.025992053680973334
ethereum,2024-10-19,2643.156520987104,60.84211891449068,0.025688718187369414
ethereum,2024-10-20,2649.979289580214,61.295298771635764,0.025791168437152474
ethereum,2024-10-21,2742.9591411600395,66.91480330883775,0.026452238331640118
ethereum,2024-10-22,2665.731938974013,59.223585039696324,0.019829803507637956
ethereum,2024-10-23,2619.5653130506435,55.143145180495615,0.02074561669959316
ethereum,2024-10-24,2524.10385630912,47.808164660307774,0.02502679556751499
ethereum,2024-10-25,2536.234041319884,48.74120384831313,0.025282796339680162
ethereum,2024-10-26,2422.09328922875,41.26564096419049,0.027952728896879234
ethereum,2024-10-27,2479.373603244332,45.76142329146472,0.03078323413862995
ethereum,2024-10-28,2505.502947138879,47.72703606556797,0.025932627142702423
ethereum,2024-10-29,2564.8138556783,51.98099770230943,0.0280504028875008
ethereum,2024-10-30,2638.637351278122,56.70390953044095,0.030059253622490657
ethereum,2024-10-31,2657.6141818494384,57.85151454416288,0.02499461587334054
ethereum,2024-11-01,2514.750787241073,47.618541843570526,0.03421146717883066
ethereum,2024-11-02,2513.8372870612066,47.56061139831522,0.028211843603362378
ethereum,2024-11-03,2491.352150058657,46.07479293608392,0.027429487453798976
ethereum,2024-11-04,2456.979687344711,43.82106718890324,0.02756345141774239
ethereum,2024-11-05,2395.9472139132804,40.07286451039747,0.02594973335472097
ethereum,2024-11-06,2422.368479855642,42.370913014932086,0.022192325137719966
ethereum,2024-11-07,2720.62174500688,60.69434952465894,0.05613691004882272
ethereum,2024-11-08,2894.9718733838376,67.24977927724899,0.05330549872101523
ethereum,2024-11-09,2960.9593369382137,69.33437502350284,0.0524361504973058
ethereum,2024-11-10,3130.035524073996,73.91571253042815,0.051286293600217865
ethereum,2024-11-11,3191.9044555518158,75.36598789931435,0.047477215205003566
ethereum,2024-11-12,3372.7914863430115,79.03598307083183,0.03832026729317406
ethereum,2024-11-13,3260.934386131155,71.90229814598445,0.04828188657095359
ethereum,2024-11-14,3191.8991843987947,67.83297963667698,0.038937727099362565
ethereum,2024-11-15,3059.812296932496,60.74878769836041,0.04106514017364275
ethereum,2024-11-16,3093.913043390382,61.85633109391989,0.040630618178615144
